row_index,cluster_index,cluster_representative
8659,2,the drowned and the saved
8660,2,the drowned and the saved
8661,2,the drowned and the saved
8662,2,the drowned and the saved
8663,2,the drowned and the saved
8664,2,the drowned and the saved
8665,2,the drowned and the saved
8666,2,the drowned and the saved
8667,2,the drowned and the saved
8668,2,the drowned and the saved
8669,2,the drowned and the saved
8670,2,the drowned and the saved
8671,2,the drowned and the saved
8672,2,the drowned and the saved
8673,2,the drowned and the saved
8674,2,the drowned and the saved
8675,2,the drowned and the saved
8676,1,the drowned and the saved
8677,2,the drowned and the saved
8678,2,the drowned and the saved
8679,3,steampunk windmill inside a glass jar buried in sand
8680,2,the drowned and the saved
8681,1,the drowned and the saved
8682,2,the drowned and the saved
8683,2,the drowned and the saved
8684,2,the drowned and the saved
8685,1,the drowned and the saved
8686,1,the drowned and the saved
8687,2,the drowned and the saved
8688,2,the drowned and the saved
8689,2,the drowned and the saved
8690,2,the drowned and the saved
8691,2,the drowned and the saved
8692,2,the drowned and the saved
8693,2,the drowned and the saved
8694,2,the drowned and the saved
8695,2,the drowned and the saved
8696,2,the drowned and the saved
8697,2,the drowned and the saved
8698,2,the drowned and the saved
8699,1,the drowned and the saved
8700,2,the drowned and the saved
8701,0,the drowned and the saved
8702,2,the drowned and the saved
8703,1,the drowned and the saved
8704,2,the drowned and the saved
8705,2,the drowned and the saved
8706,2,the drowned and the saved
8707,2,the drowned and the saved
8708,2,the drowned and the saved
8709,2,the drowned and the saved
8710,2,the drowned and the saved
8711,1,the drowned and the saved
8712,2,the drowned and the saved
8713,2,the drowned and the saved
8714,2,the drowned and the saved
8715,2,the drowned and the saved
8716,2,the drowned and the saved
8717,2,the drowned and the saved
8718,2,the drowned and the saved
8719,2,the drowned and the saved
8720,2,the drowned and the saved
8721,2,the drowned and the saved
8722,2,the drowned and the saved
8723,2,the drowned and the saved
8724,2,the drowned and the saved
8725,2,the drowned and the saved
8726,2,the drowned and the saved
8727,2,the drowned and the saved
8728,2,the drowned and the saved
8729,2,the drowned and the saved
8730,2,the drowned and the saved
8731,2,the drowned and the saved
8732,2,the drowned and the saved
8733,2,the drowned and the saved
8734,2,the drowned and the saved
8735,2,the drowned and the saved
8736,2,the drowned and the saved
8737,0,the drowned and the saved
8738,0,the drowned and the saved
8739,2,the drowned and the saved
8740,2,the drowned and the saved
8741,2,the drowned and the saved
8742,2,the drowned and the saved
8743,2,the drowned and the saved
8744,2,the drowned and the saved
8745,2,the drowned and the saved
8746,2,the drowned and the saved
8747,2,the drowned and the saved
8748,2,the drowned and the saved
8749,2,the drowned and the saved
8750,2,the drowned and the saved
8751,2,the drowned and the saved
8752,2,the drowned and the saved
8753,2,the drowned and the saved
8754,2,the drowned and the saved
8755,2,the drowned and the saved
8756,2,the drowned and the saved
8757,2,the drowned and the saved
8758,2,the drowned and the saved
8759,2,the drowned and the saved
8760,2,the drowned and the saved
8761,2,the drowned and the saved
8762,2,the drowned and the saved
8763,2,the drowned and the saved
8764,2,the drowned and the saved
8765,2,the drowned and the saved
8766,2,the drowned and the saved
8767,2,the drowned and the saved
8768,2,the drowned and the saved
8769,2,the drowned and the saved
8770,2,the drowned and the saved
8771,2,the drowned and the saved
8772,2,the drowned and the saved
8773,2,the drowned and the saved
8774,2,the drowned and the saved
8775,2,the drowned and the saved
8776,2,the drowned and the saved
8777,2,the drowned and the saved
8778,2,the drowned and the saved
8779,2,the drowned and the saved
8780,2,the drowned and the saved
8781,2,the drowned and the saved
8782,2,the drowned and the saved
8783,2,the drowned and the saved
8784,2,the drowned and the saved
8785,2,the drowned and the saved
8786,2,the drowned and the saved
8787,2,the drowned and the saved
8788,2,the drowned and the saved
8789,2,the drowned and the saved
8790,2,the drowned and the saved
8791,2,the drowned and the saved
8792,2,the drowned and the saved
8793,2,the drowned and the saved
8794,2,the drowned and the saved
8795,2,the drowned and the saved
8796,2,the drowned and the saved
8797,2,the drowned and the saved
8798,2,the drowned and the saved
8799,2,the drowned and the saved
8800,2,the drowned and the saved
8801,2,the drowned and the saved
8802,2,the drowned and the saved
8803,2,the drowned and the saved
8804,2,the drowned and the saved
8805,2,the drowned and the saved
8806,2,the drowned and the saved
8807,2,the drowned and the saved
8808,2,the drowned and the saved
8809,2,the drowned and the saved
8810,2,the drowned and the saved
8811,2,the drowned and the saved
8812,0,the drowned and the saved
8813,0,the drowned and the saved
8814,2,the drowned and the saved
8815,2,the drowned and the saved
8816,2,the drowned and the saved
8817,2,the drowned and the saved
8818,2,the drowned and the saved
8819,2,the drowned and the saved
8820,3,steampunk windmill inside a glass jar buried in sand
8821,3,steampunk windmill inside a glass jar buried in sand
8822,3,steampunk windmill inside a glass jar buried in sand
8823,3,steampunk windmill inside a glass jar buried in sand
8824,2,the drowned and the saved
8825,2,the drowned and the saved
8826,2,the drowned and the saved
8827,2,the drowned and the saved
8828,2,the drowned and the saved
8829,2,the drowned and the saved
8830,2,the drowned and the saved
8831,2,the drowned and the saved
8832,2,the drowned and the saved
8833,2,the drowned and the saved
8834,2,the drowned and the saved
8835,2,the drowned and the saved
8836,2,the drowned and the saved
8837,2,the drowned and the saved
8838,1,the drowned and the saved
8839,1,the drowned and the saved
8840,2,the drowned and the saved
8841,2,the drowned and the saved
8842,2,the drowned and the saved
8843,2,the drowned and the saved
8844,2,the drowned and the saved
8845,2,the drowned and the saved
8846,1,the drowned and the saved
8847,2,the drowned and the saved
8848,2,the drowned and the saved
8849,2,the drowned and the saved
8850,2,the drowned and the saved
8851,2,the drowned and the saved
8852,2,the drowned and the saved
8853,1,the drowned and the saved
8854,2,the drowned and the saved
8855,2,the drowned and the saved
8856,1,the drowned and the saved
8857,2,the drowned and the saved
8858,2,the drowned and the saved
8859,2,the drowned and the saved
8860,2,the drowned and the saved
8861,2,the drowned and the saved
8862,2,the drowned and the saved
8863,2,the drowned and the saved
8864,2,the drowned and the saved
8865,2,the drowned and the saved
8866,2,the drowned and the saved
8867,2,the drowned and the saved
8868,2,the drowned and the saved
8869,2,the drowned and the saved
8870,2,the drowned and the saved
8871,2,the drowned and the saved
8872,1,the drowned and the saved
8873,1,the drowned and the saved
8874,1,the drowned and the saved
8875,1,the drowned and the saved
8876,2,the drowned and the saved
8877,2,the drowned and the saved
8878,2,the drowned and the saved
8879,2,the drowned and the saved
8880,2,the drowned and the saved
8881,2,the drowned and the saved
8882,2,the drowned and the saved
8883,2,the drowned and the saved
8884,2,the drowned and the saved
8885,2,the drowned and the saved
8886,2,the drowned and the saved
8887,2,the drowned and the saved
8888,2,the drowned and the saved
8889,2,the drowned and the saved
8890,2,the drowned and the saved
8891,2,the drowned and the saved
8892,2,the drowned and the saved
8893,2,the drowned and the saved
8894,2,the drowned and the saved
8895,2,the drowned and the saved
8896,2,the drowned and the saved
8897,2,the drowned and the saved
8898,2,the drowned and the saved
8899,2,the drowned and the saved
8900,2,the drowned and the saved
8901,2,the drowned and the saved
8902,2,the drowned and the saved
8903,2,the drowned and the saved
8904,2,the drowned and the saved
8905,2,the drowned and the saved
8906,2,the drowned and the saved
8907,2,the drowned and the saved
8908,2,the drowned and the saved
8909,2,the drowned and the saved
8910,2,the drowned and the saved
8911,2,the drowned and the saved
8912,2,the drowned and the saved
8913,1,the drowned and the saved
8914,1,the drowned and the saved
8915,1,the drowned and the saved
8916,1,the drowned and the saved
8917,0,the drowned and the saved
8918,0,the drowned and the saved
8919,0,the drowned and the saved
8920,2,the drowned and the saved
8921,2,the drowned and the saved
8922,2,the drowned and the saved
8923,2,the drowned and the saved
8924,2,the drowned and the saved
8925,2,the drowned and the saved
8926,2,the drowned and the saved
8927,2,the drowned and the saved
8928,0,the drowned and the saved
8929,0,the drowned and the saved
8930,0,the drowned and the saved
8931,2,the drowned and the saved
8932,2,the drowned and the saved
8933,2,the drowned and the saved
8934,1,the drowned and the saved
8935,1,the drowned and the saved
8936,1,the drowned and the saved
8937,1,the drowned and the saved
8938,1,the drowned and the saved
8939,1,the drowned and the saved
8940,1,the drowned and the saved
8941,1,the drowned and the saved
8942,1,the drowned and the saved
8943,1,the drowned and the saved
8944,1,the drowned and the saved
8945,1,the drowned and the saved
8946,1,the drowned and the saved
8947,1,the drowned and the saved
8948,1,the drowned and the saved
8949,1,the drowned and the saved
8950,1,the drowned and the saved
8951,1,the drowned and the saved
8952,1,the drowned and the saved
8953,1,the drowned and the saved
8954,1,the drowned and the saved
8955,1,the drowned and the saved
8956,1,the drowned and the saved
8957,1,the drowned and the saved
8958,1,the drowned and the saved
8959,2,the drowned and the saved
8960,2,the drowned and the saved
8961,2,the drowned and the saved
8962,2,the drowned and the saved
8963,2,the drowned and the saved
8964,2,the drowned and the saved
8965,2,the drowned and the saved
8966,2,the drowned and the saved
8967,2,the drowned and the saved
8968,2,the drowned and the saved
8969,2,the drowned and the saved
8970,2,the drowned and the saved
8971,2,the drowned and the saved
8972,2,the drowned and the saved
8973,1,the drowned and the saved
8974,2,the drowned and the saved
8975,0,the drowned and the saved
8976,2,the drowned and the saved
8977,2,the drowned and the saved
8978,2,the drowned and the saved
8979,2,the drowned and the saved
8980,2,the drowned and the saved
8981,1,the drowned and the saved
8982,2,the drowned and the saved
8983,2,the drowned and the saved
8984,2,the drowned and the saved
8985,1,the drowned and the saved
8986,1,the drowned and the saved
8987,2,the drowned and the saved
8988,1,the drowned and the saved
8989,1,the drowned and the saved
8990,1,the drowned and the saved
8991,1,the drowned and the saved
8992,1,the drowned and the saved
8993,2,the drowned and the saved
8994,2,the drowned and the saved
8995,2,the drowned and the saved
8996,2,the drowned and the saved
8997,2,the drowned and the saved
8998,2,the drowned and the saved
8999,2,the drowned and the saved
9000,2,the drowned and the saved
9001,2,the drowned and the saved
9002,2,the drowned and the saved
9003,2,the drowned and the saved
9004,2,the drowned and the saved
9005,2,the drowned and the saved
9006,2,the drowned and the saved
9007,2,the drowned and the saved
9008,2,the drowned and the saved
9009,2,the drowned and the saved
9010,2,the drowned and the saved
9011,2,the drowned and the saved
9012,2,the drowned and the saved
9013,2,the drowned and the saved
9014,2,the drowned and the saved
9015,2,the drowned and the saved
9016,2,the drowned and the saved
9017,2,the drowned and the saved
9018,2,the drowned and the saved
9019,2,the drowned and the saved
9020,2,the drowned and the saved
9021,2,the drowned and the saved
9022,2,the drowned and the saved
9023,2,the drowned and the saved
9024,2,the drowned and the saved
9025,2,the drowned and the saved
9026,2,the drowned and the saved
9027,2,the drowned and the saved
9028,2,the drowned and the saved
9029,2,the drowned and the saved
9030,2,the drowned and the saved
9031,2,the drowned and the saved
9032,2,the drowned and the saved
9033,2,the drowned and the saved
9034,2,the drowned and the saved
9035,2,the drowned and the saved
9036,2,the drowned and the saved
9037,2,the drowned and the saved
9038,2,the drowned and the saved
9039,2,the drowned and the saved
9040,2,the drowned and the saved
9041,2,the drowned and the saved
9042,2,the drowned and the saved
9043,2,the drowned and the saved
9044,2,the drowned and the saved
9045,2,the drowned and the saved
9046,2,the drowned and the saved
9047,2,the drowned and the saved
9048,2,the drowned and the saved
9049,2,the drowned and the saved
9050,2,the drowned and the saved
9051,2,the drowned and the saved
9052,2,the drowned and the saved
9053,2,the drowned and the saved
9054,2,the drowned and the saved
9055,2,the drowned and the saved
9056,2,the drowned and the saved
9057,2,the drowned and the saved
9058,2,the drowned and the saved
9059,2,the drowned and the saved
9060,2,the drowned and the saved
9061,2,the drowned and the saved
9062,2,the drowned and the saved
9063,2,the drowned and the saved
9064,2,the drowned and the saved
9065,2,the drowned and the saved
9066,2,the drowned and the saved
9067,2,the drowned and the saved
9068,2,the drowned and the saved
9069,2,the drowned and the saved
9070,2,the drowned and the saved
9071,2,the drowned and the saved
9072,2,the drowned and the saved
9073,2,the drowned and the saved
9074,2,the drowned and the saved
9075,2,the drowned and the saved
9076,2,the drowned and the saved
9077,2,the drowned and the saved
9078,2,the drowned and the saved
9079,2,the drowned and the saved
9080,2,the drowned and the saved
9081,2,the drowned and the saved
9082,2,the drowned and the saved
9083,2,the drowned and the saved
9084,2,the drowned and the saved
9085,2,the drowned and the saved
9086,2,the drowned and the saved
9087,2,the drowned and the saved
9088,2,the drowned and the saved
9089,1,the drowned and the saved
9090,2,the drowned and the saved
9091,2,the drowned and the saved
9092,2,the drowned and the saved
9093,2,the drowned and the saved
9094,2,the drowned and the saved
9095,2,the drowned and the saved
9096,2,the drowned and the saved
9097,2,the drowned and the saved
9098,2,the drowned and the saved
9099,2,the drowned and the saved
9100,2,the drowned and the saved
9101,2,the drowned and the saved
9102,2,the drowned and the saved
9103,2,the drowned and the saved
9104,2,the drowned and the saved
9105,2,the drowned and the saved
9106,2,the drowned and the saved
9107,2,the drowned and the saved
9108,2,the drowned and the saved
9109,2,the drowned and the saved
9110,2,the drowned and the saved
9111,2,the drowned and the saved
9112,2,the drowned and the saved
9113,1,the drowned and the saved
9114,2,the drowned and the saved
9115,2,the drowned and the saved
9116,2,the drowned and the saved
9117,2,the drowned and the saved
9118,2,the drowned and the saved
9119,2,the drowned and the saved
9120,2,the drowned and the saved
9121,2,the drowned and the saved
9122,2,the drowned and the saved
9123,2,the drowned and the saved
9124,2,the drowned and the saved
9125,2,the drowned and the saved
9126,2,the drowned and the saved
9127,2,the drowned and the saved
9128,2,the drowned and the saved
9129,2,the drowned and the saved
9130,2,the drowned and the saved
9131,2,the drowned and the saved
9132,2,the drowned and the saved
9133,2,the drowned and the saved
9134,2,the drowned and the saved
9135,2,the drowned and the saved
9136,2,the drowned and the saved
9137,2,the drowned and the saved
9138,2,the drowned and the saved
9139,2,the drowned and the saved
9140,2,the drowned and the saved
9141,2,the drowned and the saved
9142,2,the drowned and the saved
9143,2,the drowned and the saved
9144,2,the drowned and the saved
9145,2,the drowned and the saved
9146,2,the drowned and the saved
9147,2,the drowned and the saved
9148,2,the drowned and the saved
9149,2,the drowned and the saved
9150,2,the drowned and the saved
9151,0,the drowned and the saved
9152,2,the drowned and the saved
9153,2,the drowned and the saved
9154,2,the drowned and the saved
9155,2,the drowned and the saved
9156,2,the drowned and the saved
9157,2,the drowned and the saved
9158,2,the drowned and the saved
9159,2,the drowned and the saved
9160,2,the drowned and the saved
9161,2,the drowned and the saved
9162,2,the drowned and the saved
9163,2,the drowned and the saved
9164,2,the drowned and the saved
9165,2,the drowned and the saved
9166,2,the drowned and the saved
9167,2,the drowned and the saved
9168,2,the drowned and the saved
9169,0,the drowned and the saved
9170,2,the drowned and the saved
9171,2,the drowned and the saved
9172,2,the drowned and the saved
9173,2,the drowned and the saved
9174,2,the drowned and the saved
9175,2,the drowned and the saved
9176,2,the drowned and the saved
9177,2,the drowned and the saved
9178,2,the drowned and the saved
9179,2,the drowned and the saved
9180,2,the drowned and the saved
9181,2,the drowned and the saved
9182,2,the drowned and the saved
9183,2,the drowned and the saved
9184,2,the drowned and the saved
9185,2,the drowned and the saved
9186,2,the drowned and the saved
9187,2,the drowned and the saved
9188,2,the drowned and the saved
9189,2,the drowned and the saved
9190,2,the drowned and the saved
9191,2,the drowned and the saved
9192,2,the drowned and the saved
9193,2,the drowned and the saved
9194,2,the drowned and the saved
9195,2,the drowned and the saved
9196,2,the drowned and the saved
9197,2,the drowned and the saved
9198,2,the drowned and the saved
9199,2,the drowned and the saved
9200,2,the drowned and the saved
9201,2,the drowned and the saved
9202,2,the drowned and the saved
9203,2,the drowned and the saved
9204,2,the drowned and the saved
9205,2,the drowned and the saved
9206,2,the drowned and the saved
9207,2,the drowned and the saved
9208,2,the drowned and the saved
9209,2,the drowned and the saved
9210,2,the drowned and the saved
9211,2,the drowned and the saved
9212,2,the drowned and the saved
9213,2,the drowned and the saved
9214,2,the drowned and the saved
9215,2,the drowned and the saved
9216,2,the drowned and the saved
9217,2,the drowned and the saved
9218,2,the drowned and the saved
9219,2,the drowned and the saved
9220,2,the drowned and the saved
9221,2,the drowned and the saved
9222,2,the drowned and the saved
9223,2,the drowned and the saved
9224,2,the drowned and the saved
9225,2,the drowned and the saved
9226,2,the drowned and the saved
9227,2,the drowned and the saved
9228,2,the drowned and the saved
9229,2,the drowned and the saved
9230,2,the drowned and the saved
9231,2,the drowned and the saved
9232,2,the drowned and the saved
9233,2,the drowned and the saved
9234,2,the drowned and the saved
9235,2,the drowned and the saved
9236,1,the drowned and the saved
9237,2,the drowned and the saved
9238,2,the drowned and the saved
9239,2,the drowned and the saved
9240,2,the drowned and the saved
9241,2,the drowned and the saved
9242,2,the drowned and the saved
9243,2,the drowned and the saved
9244,2,the drowned and the saved
9245,2,the drowned and the saved
9246,2,the drowned and the saved
9247,2,the drowned and the saved
9248,2,the drowned and the saved
9249,2,the drowned and the saved
9250,2,the drowned and the saved
9251,2,the drowned and the saved
9252,2,the drowned and the saved
9253,2,the drowned and the saved
9254,2,the drowned and the saved
9255,2,the drowned and the saved
9256,2,the drowned and the saved
9257,2,the drowned and the saved
9258,2,the drowned and the saved
9259,2,the drowned and the saved
9260,2,the drowned and the saved
9261,2,the drowned and the saved
9262,2,the drowned and the saved
9263,2,the drowned and the saved
9264,2,the drowned and the saved
9265,2,the drowned and the saved
9266,2,the drowned and the saved
9267,2,the drowned and the saved
9268,2,the drowned and the saved
9269,2,the drowned and the saved
9270,2,the drowned and the saved
9271,2,the drowned and the saved
9272,2,the drowned and the saved
9273,2,the drowned and the saved
9274,2,the drowned and the saved
9275,2,the drowned and the saved
9276,2,the drowned and the saved
9277,2,the drowned and the saved
9278,2,the drowned and the saved
9279,2,the drowned and the saved
9280,2,the drowned and the saved
9281,2,the drowned and the saved
9282,2,the drowned and the saved
9283,2,the drowned and the saved
9284,2,the drowned and the saved
9285,2,the drowned and the saved
9286,2,the drowned and the saved
9287,2,the drowned and the saved
9288,2,the drowned and the saved
9289,2,the drowned and the saved
9290,2,the drowned and the saved
9291,2,the drowned and the saved
9292,2,the drowned and the saved
9293,2,the drowned and the saved
9294,2,the drowned and the saved
9295,2,the drowned and the saved
9296,2,the drowned and the saved
9297,2,the drowned and the saved
9298,2,the drowned and the saved
9299,2,the drowned and the saved
9300,2,the drowned and the saved
9301,2,the drowned and the saved
9302,2,the drowned and the saved
9303,2,the drowned and the saved
9304,2,the drowned and the saved
9305,2,the drowned and the saved
9306,2,the drowned and the saved
9307,2,the drowned and the saved
9308,2,the drowned and the saved
9309,2,the drowned and the saved
9310,2,the drowned and the saved
9311,2,the drowned and the saved
9312,2,the drowned and the saved
9313,2,the drowned and the saved
9314,2,the drowned and the saved
9315,2,the drowned and the saved
9316,2,the drowned and the saved
9317,1,the drowned and the saved
9318,2,the drowned and the saved
9319,2,the drowned and the saved
9320,2,the drowned and the saved
9321,2,the drowned and the saved
9322,2,the drowned and the saved
9323,2,the drowned and the saved
9324,2,the drowned and the saved
9325,2,the drowned and the saved
9326,2,the drowned and the saved
9327,2,the drowned and the saved
9328,2,the drowned and the saved
9329,2,the drowned and the saved
9330,0,the drowned and the saved
9331,2,the drowned and the saved
9332,2,the drowned and the saved
9333,2,the drowned and the saved
9334,1,the drowned and the saved
9335,1,the drowned and the saved
9336,1,the drowned and the saved
9337,1,the drowned and the saved
9338,2,the drowned and the saved
9339,2,the drowned and the saved
9340,2,the drowned and the saved
9341,2,the drowned and the saved
9342,2,the drowned and the saved
9343,2,the drowned and the saved
9344,2,the drowned and the saved
9345,2,the drowned and the saved
9346,2,the drowned and the saved
9347,2,the drowned and the saved
9348,2,the drowned and the saved
9349,2,the drowned and the saved
9350,2,the drowned and the saved
9351,2,the drowned and the saved
9352,2,the drowned and the saved
9353,2,the drowned and the saved
9354,2,the drowned and the saved
9355,2,the drowned and the saved
9356,2,the drowned and the saved
9357,2,the drowned and the saved
9358,2,the drowned and the saved
9359,2,the drowned and the saved
9360,2,the drowned and the saved
9361,2,the drowned and the saved
9362,2,the drowned and the saved
9363,2,the drowned and the saved
9364,2,the drowned and the saved
9365,2,the drowned and the saved
9366,2,the drowned and the saved
9367,0,the drowned and the saved
9368,0,the drowned and the saved
9369,0,the drowned and the saved
9370,2,the drowned and the saved
9371,2,the drowned and the saved
9372,2,the drowned and the saved
9373,2,the drowned and the saved
9374,2,the drowned and the saved
9375,2,the drowned and the saved
9376,1,the drowned and the saved
9377,1,the drowned and the saved
9378,1,the drowned and the saved
9379,1,the drowned and the saved
9380,1,the drowned and the saved
9381,1,the drowned and the saved
9382,1,the drowned and the saved
9383,1,the drowned and the saved
9384,1,the drowned and the saved
9385,1,the drowned and the saved
9386,1,the drowned and the saved
9387,1,the drowned and the saved
9388,1,the drowned and the saved
9389,1,the drowned and the saved
9390,2,the drowned and the saved
9391,2,the drowned and the saved
9392,2,the drowned and the saved
9393,2,the drowned and the saved
9394,2,the drowned and the saved
9395,2,the drowned and the saved
9396,2,the drowned and the saved
9397,2,the drowned and the saved
9398,2,the drowned and the saved
9399,2,the drowned and the saved
9400,2,the drowned and the saved
9401,2,the drowned and the saved
9402,2,the drowned and the saved
9403,2,the drowned and the saved
9404,2,the drowned and the saved
9405,2,the drowned and the saved
9406,2,the drowned and the saved
9407,2,the drowned and the saved
9408,2,the drowned and the saved
9409,2,the drowned and the saved
9410,2,the drowned and the saved
9411,2,the drowned and the saved
9412,2,the drowned and the saved
9413,2,the drowned and the saved
9414,2,the drowned and the saved
9415,2,the drowned and the saved
9416,2,the drowned and the saved
9417,2,the drowned and the saved
9418,2,the drowned and the saved
9419,2,the drowned and the saved
9420,2,the drowned and the saved
9421,2,the drowned and the saved
9422,2,the drowned and the saved
9423,2,the drowned and the saved
9424,2,the drowned and the saved
9425,2,the drowned and the saved
9426,2,the drowned and the saved
9427,2,the drowned and the saved
9428,2,the drowned and the saved
9429,2,the drowned and the saved
9430,2,the drowned and the saved
9431,2,the drowned and the saved
9432,2,the drowned and the saved
9433,2,the drowned and the saved
9434,2,the drowned and the saved
9435,2,the drowned and the saved
9436,2,the drowned and the saved
9437,2,the drowned and the saved
9438,2,the drowned and the saved
9439,2,the drowned and the saved
9440,2,the drowned and the saved
9441,2,the drowned and the saved
9442,2,the drowned and the saved
9443,2,the drowned and the saved
9444,2,the drowned and the saved
9445,2,the drowned and the saved
9446,2,the drowned and the saved
9447,2,the drowned and the saved
9448,2,the drowned and the saved
9449,2,the drowned and the saved
9450,2,the drowned and the saved
9451,2,the drowned and the saved
9452,2,the drowned and the saved
9453,2,the drowned and the saved
9454,2,the drowned and the saved
9455,2,the drowned and the saved
9456,2,the drowned and the saved
9457,2,the drowned and the saved
9458,2,the drowned and the saved
9459,0,the drowned and the saved
9460,0,the drowned and the saved
9461,2,the drowned and the saved
9462,2,the drowned and the saved
9463,2,the drowned and the saved
9464,1,the drowned and the saved
9465,2,the drowned and the saved
9466,2,the drowned and the saved
9467,2,the drowned and the saved
9468,2,the drowned and the saved
9469,2,the drowned and the saved
9470,1,the drowned and the saved
9471,1,the drowned and the saved
9472,2,the drowned and the saved
9473,2,the drowned and the saved
9474,2,the drowned and the saved
9475,2,the drowned and the saved
9476,2,the drowned and the saved
9477,2,the drowned and the saved
9478,2,the drowned and the saved
9479,2,the drowned and the saved
9480,2,the drowned and the saved
9481,2,the drowned and the saved
9482,2,the drowned and the saved
9483,2,the drowned and the saved
9484,2,the drowned and the saved
9485,2,the drowned and the saved
9486,2,the drowned and the saved
9487,2,the drowned and the saved
9488,1,the drowned and the saved
9489,2,the drowned and the saved
9490,2,the drowned and the saved
9491,2,the drowned and the saved
9492,2,the drowned and the saved
9493,2,the drowned and the saved
9494,2,the drowned and the saved
9495,2,the drowned and the saved
9496,2,the drowned and the saved
9497,2,the drowned and the saved
9498,2,the drowned and the saved
9499,2,the drowned and the saved
9500,2,the drowned and the saved
9501,2,the drowned and the saved
9502,2,the drowned and the saved
9503,2,the drowned and the saved
9504,2,the drowned and the saved
9505,2,the drowned and the saved
9506,2,the drowned and the saved
9507,2,the drowned and the saved
9508,2,the drowned and the saved
9509,2,the drowned and the saved
9510,2,the drowned and the saved
9511,2,the drowned and the saved
9512,2,the drowned and the saved
9513,2,the drowned and the saved
9514,2,the drowned and the saved
9515,2,the drowned and the saved
9516,2,the drowned and the saved
9517,2,the drowned and the saved
9518,2,the drowned and the saved
9519,2,the drowned and the saved
9520,1,the drowned and the saved
9521,2,the drowned and the saved
9522,2,the drowned and the saved
9523,2,the drowned and the saved
9524,2,the drowned and the saved
9525,2,the drowned and the saved
9526,2,the drowned and the saved
9527,2,the drowned and the saved
9528,2,the drowned and the saved
9529,0,the drowned and the saved
9530,2,the drowned and the saved
9531,2,the drowned and the saved
9532,2,the drowned and the saved
9533,2,the drowned and the saved
9534,2,the drowned and the saved
9535,2,the drowned and the saved
9536,2,the drowned and the saved
9537,2,the drowned and the saved
9538,2,the drowned and the saved
9539,2,the drowned and the saved
9540,2,the drowned and the saved
9541,2,the drowned and the saved
9542,2,the drowned and the saved
9543,2,the drowned and the saved
9544,2,the drowned and the saved
9545,2,the drowned and the saved
9546,1,the drowned and the saved
9547,2,the drowned and the saved
9548,2,the drowned and the saved
9549,2,the drowned and the saved
9550,0,the drowned and the saved
9551,2,the drowned and the saved
9552,2,the drowned and the saved
9553,2,the drowned and the saved
9554,2,the drowned and the saved
9555,2,the drowned and the saved
9556,1,the drowned and the saved
9557,1,the drowned and the saved
9558,1,the drowned and the saved
9559,2,the drowned and the saved
9560,2,the drowned and the saved
9561,2,the drowned and the saved
9562,2,the drowned and the saved
9563,2,the drowned and the saved
9564,2,the drowned and the saved
9565,2,the drowned and the saved
9566,2,the drowned and the saved
9567,2,the drowned and the saved
9568,2,the drowned and the saved
9569,2,the drowned and the saved
9570,2,the drowned and the saved
9571,2,the drowned and the saved
9572,2,the drowned and the saved
9573,2,the drowned and the saved
9574,2,the drowned and the saved
9575,2,the drowned and the saved
9576,2,the drowned and the saved
9577,0,the drowned and the saved
9578,0,the drowned and the saved
9579,0,the drowned and the saved
9580,2,the drowned and the saved
9581,2,the drowned and the saved
9582,2,the drowned and the saved
9583,2,the drowned and the saved
9584,2,the drowned and the saved
9585,2,the drowned and the saved
9586,2,the drowned and the saved
9587,2,the drowned and the saved
9588,2,the drowned and the saved
9589,2,the drowned and the saved
9590,2,the drowned and the saved
9591,2,the drowned and the saved
9592,2,the drowned and the saved
9593,2,the drowned and the saved
9594,2,the drowned and the saved
9595,2,the drowned and the saved
9596,2,the drowned and the saved
9597,2,the drowned and the saved
9598,2,the drowned and the saved
9599,2,the drowned and the saved
9600,2,the drowned and the saved
9601,2,the drowned and the saved
9602,2,the drowned and the saved
9603,2,the drowned and the saved
9604,2,the drowned and the saved
9605,2,the drowned and the saved
9606,2,the drowned and the saved
9607,2,the drowned and the saved
9608,2,the drowned and the saved
9609,2,the drowned and the saved
9610,2,the drowned and the saved
9611,2,the drowned and the saved
9612,2,the drowned and the saved
9613,2,the drowned and the saved
9614,2,the drowned and the saved
9615,2,the drowned and the saved
9616,2,the drowned and the saved
9617,2,the drowned and the saved
9618,2,the drowned and the saved
9619,2,the drowned and the saved
9620,2,the drowned and the saved
9621,2,the drowned and the saved
9622,2,the drowned and the saved
9623,2,the drowned and the saved
9624,2,the drowned and the saved
9625,2,the drowned and the saved
9626,2,the drowned and the saved
9627,1,the drowned and the saved
9628,2,the drowned and the saved
9629,2,the drowned and the saved
9630,2,the drowned and the saved
9631,2,the drowned and the saved
9632,2,the drowned and the saved
9633,2,the drowned and the saved
9634,1,the drowned and the saved
9635,1,the drowned and the saved
9636,1,the drowned and the saved
9637,1,the drowned and the saved
9638,1,the drowned and the saved
9639,2,the drowned and the saved
9640,2,the drowned and the saved
9641,2,the drowned and the saved
9642,2,the drowned and the saved
9643,1,the drowned and the saved
9644,1,the drowned and the saved
9645,1,the drowned and the saved
9646,2,the drowned and the saved
9647,1,the drowned and the saved
9648,2,the drowned and the saved
9649,2,the drowned and the saved
9650,2,the drowned and the saved
9651,2,the drowned and the saved
9652,2,the drowned and the saved
